383;6;"4	"
384;7;"4	"
385;8;"4	"
386;8;"4	"
387;8;"4	"
388;8;"4	"
389;9;"4	"
390;10;"4	"
391;11;"4	"
392;11;"4	"
393;12;"4	"
394;15;"4	"
395;15;"4	"
396;15;"4	"
397;15;"4	"
398;15;"4	"
399;16;"4	"
400;17;"4	"
401;17;"4	"
402;18;"4	"
403;19;"4	"
404;12;14
405;12;14
406;13;14
407;13;14
408;15;14
409;19;14
410;19;14
411;21;14
412;21;14
413;22;14
414;22;14
415;22;14
416;23;14
417;24;14
418;25;14
419;26;14
420;27;14
421;27;14
422;28;14
423;1;15
424;1;15
425;2;15
426;2;15
427;3;15
428;23;"5	"
429;23;"5	"
430;23;"5	"
431;23;"5	"
432;23;"5	"
433;26;"5	"
434;26;"5	"
435;26;"5	"
436;28;"5	"
437;29;"5	"
438;29;"5	"
439;30;"5	"
440;30;"5	"
441;30;"5	"
442;31;"5	"
443;31;"5	"
444;1;"6	"
445;4;"6	"
446;4;"6	"
447;5;"6	"
448;6;"6	"
449;7;"6	"
450;9;"6	"
451;9;"6	"
452;9;"6	"
453;10;"6	"
454;10;"6	"
455;10;"6	"
456;11;"6	"
457;12;"6	"
458;12;"6	"
459;12;"6	"
460;14;"6	"
461;14;"6	"
462;14;"6	"
463;15;"6	"
464;16;"6	"
465;16;"6	"
466;18;"6	"
467;18;"6	"
468;19;"6	"
469;20;"6	"
470;20;"6	"
471;21;"6	"
472;22;"6	"
473;22;"6	"
474;24;"6	"
475;24;"6	"
476;24;"6	"
477;24;"6	"
478;16;15
479;17;15
480;17;15
481;17;15
482;18;15
483;22;15
484;22;15
485;22;15
486;24;15
487;25;15
488;25;15
489;26;15
490;26;15
491;26;15
492;27;15
493;27;15
494;28;15
495;29;15
496;29;15
497;30;15
498;7;"8	"
499;8;"8	"
500;8;"8	"
501;8;"8	"
502;8;"8	"
503;9;"8	"
504;9;"8	"
505;9;"8	"
506;9;"8	"
507;9;"8	"
508;10;"8	"
509;13;"8	"
510;14;"8	"
511;15;"8	"
512;16;"8	"
513;17;"8	"
514;17;"8	"
515;18;"8	"
516;18;"8	"
517;19;"8	"
518;21;"8	"
519;21;"8	"
520;21;"8	"
521;24;"8	"
522;24;"8	"
523;25;"8	"
524;25;"8	"
525;27;"8	"
526;28;"8	"
527;28;"8	"
528;29;"8	"
529;7;15
530;8;15
531;9;15
532;9;15
533;10;15
534;10;15
535;10;15
536;11;15
537;12;15
538;12;15
539;13;15
540;14;15
541;14;15
542;15;15
543;15;15
544;28;"7	"
545;29;"7	"
546;30;"7	"
547;31;"7	"
548;31;"7	"
549;31;"7	"
550;3;"8	"
551;3;"8	"
552;3;"8	"
553;4;"8	"
554;4;"8	"
555;5;"8	"
556;5;"8	"
557;5;"8	"
558;5;"8	"
559;6;"8	"
560;18;"3	"
561;18;"3	"
562;19;"3	"
563;20;"3	"
564;21;"3	"
565;21;"3	"
566;22;"3	"
567;24;"3	"
568;24;"3	"
569;25;"3	"
570;26;"3	"
571;28;"3	"
572;28;"3	"
573;28;"3	"
574;29;"3	"
575;31;"3	"
576;2;"4	"
577;2;"4	"
578;2;"4	"
579;3;"4	"
580;3;"4	"
581;3;"4	"
582;4;"4	"
583;4;"4	"
584;6;"4	"
585;7;"4	"
586;9;"4	"
587;10;"4	"
588;11;"4	"
589;12;"4	"
590;13;"4	"
591;13;"4	"
592;14;"4	"
593;15;"4	"
594;15;"4	"
595;16;"4	"
596;16;"4	"
597;18;"4	"
598;18;"4	"
599;25;"6	"
600;25;"6	"
601;26;"6	"
602;26;"6	"
603;28;"6	"
604;29;"6	"
605;30;"6	"
606;30;"6	"
